id	text	misogynous	misogyny_category	target
2611	NO VABBE MI STO SPOILERANDO TUTTA #lacasadicarta porca puttana	0	0	0
2612	@MetaErmal ERMAL PORCA PUTTANA LA PROSSIMA VOLTA PARLA, ASFALTA LA CELENTANO COME TU SAI FARE	0	0	0
2613	@manuela_repetti @AsiaArgento Se lo fa liberamente non vedo quale sia il problema. Non mi pare sia una donna che sta nell'ombra. Forse in quanto a buon esempio è meglio la foto di Asia Argento con il cane?  È più dignitosa?	0	0	0
2614	Porca puttana quanto fa freddo, e i termosifoni sono pure spenti, grazie al cazzo che sto male da dieci giorni	0	0	0
2615	Inquietante come i giornali parlino di queste cose con toni positivi alla vedete donne, guardate e imparate" mentre alle donne che raggiungono traguardi lavorativi o civili niente.foto su foto di una che stira camice su Asia Argento che interverrà a Harvard zero https://t.co/N5PIwnEnMp"	0	0	0
2616	@ilPadrinoSal @1979NERO @Mirko799 @MaurizioJj @U_mBertOsTwEet Eh ... purtroppo mio padre ha deciso di farmi nascere nel 88.Potrei dire che mio padre è un incosciente, perché mi ha fatto appassionare alla Juve senza avermi istruito sui 90 anni precedenti.P	0	0	0
2617	Un pallonetto come si deve ed era goal porca puttana! #perisic #TorinoINTER	0	0	0
2618	Mi è piaciuto un video di @YouTube: https://t.co/atRWQl7Htf Cristina... porca puttana!". Christian De Sica e Massimo Ghini - Natale"	0	0	0
2619	Tagliamerda è in forma oggi. Porca puttana. 3 partite lo mandano ad arbitrare 2 volte... tutto casuale.	0	0	0
2620	Ma che cazzo alza la bandierina quel figlio di puttana se c’è il Var? Tutto casuale... si. La colpa è del Var, giusto?	0	0	0
2621	Stiamo dominando, dobbiamo solo segnare porca puttana #amala #TorinoInter #Inter	0	0	0
2622	D'Ambrosio mannaggia a te porca puttana... #TorinoInter #Amala	0	0	0
2623	Ma porca puttana che cazzo hanno combinato!!!! #TorinoInter	0	0	0
2624	Radiocronista radio rai:  l'inter non subisce gol da 5 partite e mezzo, handanovic non ha ancora fatto una parata" e tac tenpo 30 secondi e gol del Torino.... porca puttana se portano sfiga.... #TorinoInter"	0	0	0
2625	Mi mancano una ventina di pagine di storia, erano 46. Napoleone te ne puoi andare a fanculo ovunque tu sia perché porca puttana sei fottutamente noioso da studiare.	0	0	0
2626	Non sono dimagrita e mi voglio ammazzare dieta del cazzo che non funzioni e porca puttana vomito	0	0	0
2627	Che nervoso....porca puttana bastarda infame zvdjdiebdjidhhdbghdfh	0	0	0
2628	Uno dei primi tempi più belli della stagione e siamo sotto porca di quella lurida troia ladra	0	0	0
2629	sentite stasera aggiorno lo SweatyJohnny thread, cazzo se lo aggiorno, preparatevi porca puttana	0	0	0
2630	sto cercando di mantenere la fottuta CaLmA MA PORCA PUTTANA NON C'È LA FACCIO ODDIO AIUTATEMI #Z2IsComing	0	0	0
2631	Vi considerate femministe e praticamente criticate la #Isoardi un giorno si e l'altro pure per DELLE SUE SCELTE. Fatevi curare porca puttana.	0	0	0
2632	Retweeted Asia Argento (@AsiaArgento):In Italia ci hanno elette nemiche #1 perché dalla parte delle donne, della pace, la verità, le minoranze e gli immigrati. Promotrici di un cambiamento culturale: la parità... https://t.co/HrQbjwo8YB	0	0	0
2633	Retweeted Asia Argento (@AsiaArgento):Grazie @lauraboldrini #iostoconlaura #forEver	0	0	0
2634	Perisic e le bestemmie che mi fai tirare solo tu e il signore le sapete porca puttana	0	0	0
2635	Ma porca puttana siete pazzi?! ???https://t.co/uPsMS8X3Qi	0	0	0
2636	ma porca puttana ohhh minchia sta maledetta palla non vuole proprio entrare cazz #TorinoInter	0	0	0
2637	@its_just_aly_ Guarda, non dirmelo che porca puttana che fastidio	0	0	0
2638	#Torino e #Milan si potevano fare 6 punti a mani basse se solo avessimo avuto un po di fortuna.Usciamo con 1.Che TROIA la Dea#TorinoInter	0	0	0
2639	Il nervoso che non riesco nemmeno  a guardare la partita. Porca puttana. Mai uno streaming.	0	0	0
2640	Ma Icardi ha giocato il secondo tempo porca puttana?	0	0	0
2641	@AsiaArgento @lauraboldrini Ancora c'è da capire cosa ha tolto il patriarcato ad Asia Argento e a Laura Boldrini. Ma ve bene lo stesso.	0	0	0
2642	Adesso torno al lavoro e accolgo tutti con PORCA PUTTANA CREPATE TUTTI	0	0	0
2643	Quando ho visto un coglione come sirigu diventare yashin.... SIRIGU CHE NON FACEVA UNA PARATA DA QUANDO ERA A PALERMO... SIRIGU PORCA DI QUELLA LURIDA TROIA EVA..	0	0	0
2644	In tutto questo gode la Lazio e stasera il Milan tornerà ufficialmente in corsa, in una stagione dove dovevi essere terzo in carrozza. Solo noi porca puttana	0	0	0
2645	Ho però molta frustrazione addosso" is the new "Porca di quella grandissima puttana maiala lurida infame bestia".#torinointer https://t.co/aQcRfrePTO"	0	0	0
2646	RT @hesthirI: PORCA PUTTANA LA CANZONE DI HARRY CAZZO	0	0	0
2647	Giuro che io gli ignoranti non li sopporto. Ma fatevi una cazzo di cultura porca puttana. Non è difficile, basta leggere! Almeno quello lo saprete fare, no?	0	0	0
2648	@_MagliaNera_ Sirigu... Porca puttana che non faceva una parata da quando era a palermo... Porca eva ma a me ste cose fanno salire il crimine...	0	0	0
2649	Ragazzi non cambierò marca di assorbenti mai più nella vita, ho messo UN (1) assorbente di marca diversa dalla solita e sto subendo le pene dell'inferno da due giorni porca puttana	0	0	0
2650	quanto brucia questa sconfitta porca puttana, meritavamo di vincere, siamo stati superiori ma contro la sfortunata non c’è nulla da fare, guardiamo avanti e daje, sempre e solo #ForzaInter #AMALA #TorinoInter	0	0	0
2651	Maledetti maledettiiiii Dio caneeeeee ma porca puttana ladra chi cazzo me lo fa fare chiiiii	0	0	0
2652	@cryIngwsel PH PORCA PUTTANA MA TUTTE STA SETTIMANA	0	0	0
2653	se solo penso che ieri la Roma ha perso e oggi era la nostra grande occasione per andare al 3 posto e allontanarci dalla Lazio..PORCA PUTTANA MA PERCHÉ DICO IO	0	0	0
2654	Quanto mi stanno sul cazzo i ragazzi pompati che non sanno parlare d' altro se non vantarsi dei propri muscoli. Porca puttana ma esisterà qualche ragazzo con un cervello?	0	0	0
2655	porca puttana non mi dovete toccare hyunjin.che cazzo avete al posto del cervello? segatura?È ANCORA UN RAGAZZINO E HA APPENA DEBUTTATO E VOI CHE FATE?GETTATE MERDA SU DI LUI.molto maturo come comportamento.	0	0	0
2656	+Inizia con la I" e semina terrore tra le persone-INTER, PORCA PUTTANA, INTER!!!#TorinoInter #TORINT"	0	0	0
2657	Comunque l'@Inter culona ha ormai stravinto la classifica per pali presi nel corso di questa stagione.La gente però ha le fette di merda davanti agl'occhi e continua con la solita tiritera.#Inter#amala #FCIM	0	0	0
2658	hahahahhhhhahaha porca puttana la troverà con le muffe sopra https://t.co/OSRQJItwxd	0	0	0
2659	porca puttana!!! l'aveva quasi presa!!! #forzacasteddu	0	0	0
2660	Per me le stagioni si dividono in:-posso lasciare il burrocacao nel cruscotto della macchina.-porca puttana ho lasciato il burrocacao nel cruscotto della macchina.	0	0	0
2661	cioè porca puttana, ma che cazzo serve ripetere sempre le stesse cose  da agosto ad aprile? Tutti sappiamo cosa manca, inutile ripeterlo tanto per dire l'avevo detto". Bravi, l'avevate detto. Nel contempo si può dire che 21 pali in 31 partite sono anche sfiga?"	0	0	0
2662	RT @pap1pap: cioè porca puttana, ma che cazzo serve ripetere sempre le stesse cose  da agosto ad aprile? Tutti sappiamo cosa manca, inutile…	0	0	0
2663	L’Inter ha perso contro il Torino. @godzyperplesso mi ha sfottuto un sacco. Io sono stato zitto e subito perché ha ragione lei. COME SONO MATURO PORCA DI QUELLA TROIA DOVEVATE SOLO FARE GOL MERDACCIA TROIA IMPESTATA FIGA IL TORO DI MAZZARRI MAZZARRI MERDA MA CHE CAZZO FATE GOL	0	0	0
2664	Mamma mia ma quanto siete catastrofici porca puttanaMa smettete di tifare	0	0	0
2665	Porca puttana smettila di lamentarti di avere delle amiche false" e "di merda" quando quella che ha il carattere piú schifoso dell'universo sei tu. Con questo, non ti dedicherò mai piú miei tweet. Li spendo per parlare del KPop della quale ti penti di avermi fatto conoscere."	0	0	0
2666	Le frasi che dico più spesso sono o porca puttana o che deficiente boh ok	0	0	0
2667	@BarbieXanax Porca merda tutti quei soldi e la casa arredata malissimo, non posso farcela scusate	0	0	0
2668	@AsiaArgento @lauraboldrini asia argento non ha bisogno del mio parere	0	0	0
2669	Ancora c’è qualche capra in giro che ha il coraggio ancora di criticare icardi....gente che si merita ANDRÈ SILVA TUTTA LA VITA PORCA PUTTANA https://t.co/peuGeCiJTx	0	0	0
2670	Pensiamo allo Stadio!!!!! Porca puttana!!!!!	0	0	0
2671	Parlate troppo porca puttana!	0	0	0
2672	MI DEVO SFOGARE, PORCA PUTTANA OL MOO FEGATO #NapoliChievo	0	0	0
2673	NON È FINITA FINCHE NON È FINITA....PORCA PUTTANA!!!!! #NapoliChievo	0	0	0
2674	Ci volevano i fischi per far cacciare la cattiveria. Ultimi 8 minuti di pura cattiveria, di tutta la squadra, porca puttana. #NapoliChievo	0	0	0
2675	DIAWARA GESU CRISTO PORCA PUTTANA RAGA VI AMO TUTTi CHIEVO MERDA FOTTUTI IN 5 MINUTI	0	0	0
2676	Al Napoli mancherà la qualità della Juve, mancheranno i cambi, mancherà anche qualche aiutino al momento giusto, ma porca puttana se ce l'ha un cuore!! E ora muti!!	0	0	0
2677	Siete dei nerd bastardi esattamente come me e volete farvi un re-watch decente prima di #InfinityWar ma senza rivedervi tutti i film dell'MCU perché porca puttana sono 19??... https://t.co/wQq0jPClQX	0	0	0
2678	@cmdotcom @NicolaBalice Certo che ne capite di calcio porca puttana	0	0	0
2679	MA PORCA PUTTANA MERSA LE RED BULL CHE CAZZO È SUCCESSO	0	0	0
2680	@Bassman8256 A me ha dato fastidio leggere i +7 ma porca puttana aspettare un attimo non è cosa intelligente?	0	0	0
2681	Porca puttana che fenomeno#Sagan #ParisRoubaix	0	0	0
2682	Porca puttana ma non é possibile fuori al primo giro	0	0	0
2683	PORCA PUTTANA#F1 #BahrainGP #divanopoli	0	0	0
2684	ma vi rendete contro che mi hanno inculato il telefono ieri sera al bar porca puttana veramente	0	0	0
2685	SE NE CADUTO IL SAN PAOLO AL GOAL DI DIAWARA PORCA PUTTANA #NapoliChievo	0	0	0
2686	@BarbareschiLuca @AsiaArgento Asia Argento ha recitato a Teatro??? ??	0	0	0
2687	Sono diventato troppo raffinato,una volta avrei scritto dopo vieni da me così dopo il Milan scopiamo?" e invece "Stanotte stai da me? Mia mamma ha fatto lo spezzatino..." Figa se sono maturato!!! https://t.co/78L2cZVKmN"	0	0	0
2688	Che poi, porca puttana, lo sapete quanto sono sensibili e voi che fate? Andate da Taehyung e gli dite una cosa simile. Non vi paragono nemmeno alla merda perché forse la merda ha più dignità di voi.	0	0	0
2689	Dio mio ma lasciate le persone libere di fare quello che voglio porca puttana	0	0	0
2690	Ma porca puttana ci chiedono di fare figli per mantenere le pensioni dei nostri “nonni” ma se iniziassero a tagliarsi gli stipendi STI CAZZO DI PARLAMENTARI????  #domenicalive #giorgiameloni https://t.co/NbkSVsZzCw	0	0	0
2691	@_Introducing_me Porca puttana ? (scusa il francesismo ?)	0	0	0
2692	@adeleofthrones È una delle cose che più mi urta mi credi non riesco veramente a farcela PORCA PUTTANA ALMENO L’ITALIANO DIOOOOOOOOO	0	0	0
2693	Cambiaaaaaaaa lulic porca puttana	0	0	0
2694	I figli di puttana, i figli di troia, gli infami figli di quella baldracca, dovrebbero stare in galera, sottoterra assieme alle corna che portano per corona, non al comando a pretendere di farsi leccare i piedi perché sono stati così fortunati da arrivare prima	0	0	0
2695	porca puttana bottas lEVATI DAL CAZZO DIO SAMTO	0	0	0
2696	Comunque Lazio jn vantaggio non si sa come, ma l’Inter è culona, VA BINI	0	0	0
2697	SI PORCA PUTTANA SI SISISISISISISISJJSISJSJSISA	0	0	0
2698	PORCA PUTTANA SEBI TI AMO SEI STUPENDO	0	0	0
2699	quel pomeriggio volevo urlare porca puttana, non mi sono mai sentita tanto violata	0	0	0
2700	#UdineseLazio porca puttana nell'intervallo ognuno dentro il proprio telefonino. Stiamo diventando tutti autistici	0	0	0
2701	@AsiaArgento @lauraboldrini Asia Argento in cerca di ribalta! Novella GIOVANNA D’ARCO ?!	0	0	0
2702	Porca puttana per entrare e ripeto entrare in Champions, non basta solo la scarsezza di una rosa tirata su da un ds incompetente, ma anche la iella. Non oso immaginare quando torneremo a lottare per cose più serie...	0	0	0
2703	@Acidademmerda @lucabruno18 Ahahah che imbecille! Amore ? come già gli ho scritto la figa non sa nemmeno più che sapore ha figurati se può riconoscerla così facilmente!	0	0	0
2704	@AsiaArgento Quello che lo sconforto non dice soffoca qualsiasi placida empatia che comprensione non trova vanificato in solitaria vegenza" https://t.co/ajUpFBKLH9"	0	0	0
2705	@Blackym3w I disagi da tettona.Alcune volte sono arrivata a maledire mia mamma per questo regalo.IN ITALIA NON VE LE MERITATE LE TETTONE.	0	0	0
2706	#TorinoInter più che toro una mucca culona	0	0	0
2707	Ma come cazzo si fá solo a pensare di mettere ranocchia prima punta porca puttana spallè	0	0	0
2708	HO SPACCATO LO SCHERMO DELL’IPHONE, PORCA PUTTANA	0	0	0
2709	gara bagnata, gara “porca puttana l’ansia”	0	0	0
2710	Ho decisoooooo che sono troppo giovane per essere così complessata. Non avrò mai più diciassette anni e porca puttana me li voglio godere ok	0	0	0
2711	Che dimostrate di non valere nulla come persone). Pensate davvero di essere meglio di chi, di fronte ad uno stupro, dice beh aveva la gonna corta, se l'è cercata"? Beh non lo siete :-)"	0	0	0
2712	CHE FIGLIO DI TROIA CHE SEI	0	0	0
2713	MARCELLO SACCHETTA ERA QUI E IO AL MERCATO COME UNA SCEMA COL CANE.MA MAI UNA GIOIA PORCA TROIA CHE CAZZO HO FATTO NELLA MIA VITA.IO ME LO MERITAVO MARCELLO.	0	0	0
2714	Comunque io ieri ho bevuto ma non mi fa più effetto manco l'alcol porca puttana	0	0	0
2715	Ma perché la gente non si fa i cazzi suoi porca puttana	0	0	0
2716	porca puttana se potessi farlo io a posto di tutte queste bimbette del cazzo. https://t.co/B5N5KEAC6g	0	0	0
2717	ma raga ceh quando andate a cagare pulite bene il cesso dopo porca puttana	0	0	0
2718	Anche sto sorpasso su espargaro boh, non si fanno ste cose porca puttana	0	0	0
2719	porca puttana mi spacco in 3738373 per te forse non l'hai capito @BAP_Bangyongguk	0	0	0
2720	Sto venendo a Civitanova a picchiarvi CHIUDETE QUESTO SET PORCA PUTTANA	0	0	0
2721	@sofia_viscardi PORCA PUTTANA MA NON HAI DETTO CHE C’ERI ANCHE TU MI È PRESO UN COLPO HO URLATO IN MEZZO ALLA SALA SOFIA	0	0	0
2722	PORCA PUTTANA NON ME NE FREGA UN CAZZO SE MI ELIMINANO L'ACCOUNT FIGA BRUNO L'AVEVA PRESA #cheplayoff #PlayOffScudettoUnipolSai2018	0	0	0
2723	Kessie porca puttana bastava sputare sul pallone!	0	0	0
2724	@scar15385 Siamo fottuti. Non tanto per oggi ma per la prossima. Porca puttana	0	0	0
2725	Vedi #Kessie e porca puttana ma perché? #MilanSassuolo	0	0	0
2726	#MilanSassuolo porca puttana Alessio	0	0	0
2727	Kessie sei scemo veramente porca puttana. Era gol	0	0	0
2728	Par. XXXI. vv. 91-93Così orai; e quella, sì lontana come parea, sorrise e riguardommi; poi si tornò a l’etterna fontana.    Y Dante, al final, dice: ¿l’etterna fontana? Mi hai lasciato solo!Porca puttana! #Dante2018	0	0	0
2729	che sfiga #romagnoli , non ci voleva porca puttana...#milansassuolo	0	0	0
2730	Ma porca di quella lurida troia	0	0	0
2731	MARQUEZZZ MA CHE CAZZO PORCA TROIA OGNI VOLTA CAZZO	0	0	0
2732	PORCA PUTTANA!!! Scusate il francesismo!!! Ma come,@marcmarquez93 ti ho praticamente difeso fino ad ora,e mi stendi @ValeYellow46 ??????? #ArgentinaGP	0	0	0
2733	@marcmarquez93 io uno di sti giorni ti vengo a prende a casa e ti indommo di palate. Porca puttana.	0	0	0
2734	MA PORCA PUTTANA MA SQUALIFICATELO SUBITO	0	0	0
2735	@/marc datti una cazzo di regolata porca troia, ma che cazzo hai in testa, era necessario?	0	0	0
2736	QUESTO NON È IN GRADO DI CORRERE MA BUTTATELO FUORI DALLA PISTA PORCA PUTTANA	0	0	0
2737	MA PORCA PUTTANA, CHE PALLE, VALE PER TERRA. #Gasado #ArgentinaGP	0	0	0
2738	Che gran figlio di puttana che sei @marcmarquez93	0	0	0
2739	@matteosalvinimi Tu che parli di cambiamento e sei alleato di Berlusca,non fai testo...vero? Fino alla nausea ti sbatterò in faccia le tue stesse parole..ciao cojò https://t.co/0Ljs6JIt9h	0	0	0
2740	Ma porca puttana solo 30 secondi gli hanno dato a sto pezzo di merda di Marquez! 30 SPRANGATE NEI DENTI TI DAVO IO A TESTA DI MINCHIAAAA#ArgentinaGP#MotoGP	0	0	0
2741	Porca puttana stavo cucinando e ha preso fuoco TUTTO	0	0	0
2742	@marcmarquez93 ma eri ubriaco? Spiega al mondo intero che cazzo hai per la testa schifosa merda ritirati!!	0	0	0
2743	Comunque qui o si inizia a squalificare la gente o sti qui continueranno a fare sorpassi a merda del genere che sono PERICOLOSI NEL SENSO CHE UNO POTREBBE MORIRE PORCA PUTTANA.	0	0	0
2744	@StevieWorldwide O PORCA PUTTANA, MI HAI STESA! MA SI FANNO STE COSE IMPROVVISE, TOMMASO?	0	0	0
2745	@fedefederossi Federico hai una faccia da ti stupro la famiglia""	0	0	0
2746	@chiaramascolo__ la faccia di fede :” ti stupro mentre dormi” https://t.co/he30dTb2AK	0	0	0
2747	La vena di Marc Marquez è più chiusa di una figa di legno #MotoGP	0	0	0
2748	MA MI SPIEGATE COME CAZZO FACCIO SE PARTE ANCHE HEART ATTACK PORCA PUTTANA.	0	0	0
2749	PORCA PUTTANA CON STI CAZZO DI PASSAGGI SBAGLIATI, MA SIAMO ALL’ORATORIO?	0	0	0
2750	Puttana Eva troia lurida adesso blocco una mia irl	0	0	0
2751	oh, ma porca puttana ancora a rompere i coglioni con questa storia	0	0	0
2752	Kessiè porca puttana un passaggio buono mai	0	0	0
2753	@lillumpofwool da altri spoiler che ho letto dicono che alla fine c'è una scena bellissima tra amy e sheldon, ma porca puttana io voglio sapere COOSAAA!!	0	0	0
2754	@fedefederossi Tipo la tua faccia da ora ti stupro" troppo epica.???? Vi amo fate i bravi❣❣❣?"	0	0	0
2755	reb fai conto che l’altro giorno un vecchio si è avvicinato e ci ha provato con me, mi ha persino seguito e poi mi ha detto che... — Ma questi son malati porca puttana https://t.co/dRWik9qHea	0	0	0
2756	@wakaflaka90 Ma porca puttana ??	0	0	0
2757	ma con che coraggio escludete Benjamin?ma veramente fate?io mi rendo conto che sto fandom fa proprio schifo.MA PORCA PUTTANA PERCHÉ ESCLUDERE BENJAMIN?CHE CAZZO VI HA FATTO?SOLO PERCHÉ FEDERICO È IL VOSTRO PREFERITO VI PRENDETE IL LUSSO DI ESCLUDERE BENJAMIN?MA VERAMENTE? https://t.co/Me5MInmGIx	0	0	0
2758	PORCA PUTTANA MA VAFFANCULO #MilanSassuolo	0	0	0
2759	#Inter e niente parlo adesso che le romane sono sopra di noi e sono contente, a #DiFrancesco che abbiamo il record di pali presi in tutta Europa, a #Inzaghi che il gol di #Brozovic era buono oggi e quindi ultimamente la #Var ci ha tolto più punti che emozioni ultimamente.#troie	0	0	0
